datetime,id,mmsi,NavigationalStatus,SpeedOverGround_SOG,CourseOverGround_COG,Heading,VesselType,width,length,draught,Rotation,Speed,Rudder,WindDirection,WindSpeed_Knots,Class,Vessel_SK,Time_SK,Route_SK,Weather_SK,Position_SK,Sensor_SK,Navigation_SK,FuelConsumption_Liters,ShipSpeed_Knots,EngineTemperature_C,TravelDistance_Miles,Latitude,Longitude,WaveHeight_Meters,AirTemperature_C,DeparturePort,ArrivalPort,RouteName,VesselName,IMONumber,Flag,YearBuilt,GrossTonnage,Deadweight,SensorType,Status,LastCalibrationDate
2024-01-02 05:38:00,1778,219016873,Under way using engine,15.4,50.4,50.0,HSC,6.0,25.0,2.0,-749.45,11.14,7.38,188.46,-2.3,1,1779,1804,1,6,81,38,10,388.03,11.14,109.34,9.67,-8.844702,96.41859,2.54,31.34,Port Klang,Belawan,Port Klang to Belawan,Ship_1779,IMO9638269,Liberia,2016,7219,19063,Gyroscope,Inactive,2023-07-18
2024-01-02 05:39:00,1779,305730000,Under way using engine,9.4,12.2,10.0,Cargo,16.0,128.0,7.0,-759.7,24.42,17.09,-46.43,41.06,1,1780,1933,1,4,49,15,9,370.26,24.42,98.25,56.45,-9.901756,138.228462,1.47,30.02,Port Klang,Belawan,Port Klang to Belawan,Ship_1780,IMO9354167,Liberia,1992,4369,14121,Anemometer,Inactive,2024-01-26
2024-01-02 05:40:00,1780,235068575,Under way using engine,12.5,172.9,170.0,Cargo,26.0,187.0,6.5,-676.7,-16.64,-35.93,133.31,18.05,1,1781,1255,2,1,98,30,1,339.22,16.64,101.76,23.03,4.180747,115.596447,2.53,24.81,Surabaya,Belawan,Surabaya to Belawan,Ship_1781,IMO9408793,Panama,2005,48756,64065,Engine Sensor,Active,2023-08-31
2024-01-02 05:41:00,1781,218176000,Under way using engine,8.5,0.6,5.0,Cargo,11.0,82.0,4.2,-704.92,16.26,22.41,-94.62,9.12,1,1782,1733,9,8,2,46,4,446.11,16.26,73.11,28.03,2.142363,126.738729,3.6,28.03,Surabaya,Makassar,Surabaya to Makassar,Ship_1782,IMO9539016,Liberia,2015,4121,19036,GPS,Inactive,2022-03-29
2024-01-02 05:42:00,1782,209336000,Under way using engine,8.0,35.0,41.0,Cargo,11.0,88.0,4.7,415.81,40.31,10.1,83.05,5.17,1,1783,1904,2,2,53,26,14,411.19,40.31,99.29,61.98,-4.309393,100.304119,0.5,25.34,Surabaya,Belawan,Surabaya to Belawan,Ship_1783,IMO9080379,Liberia,1998,14174,29042,AIS,Maintenance Required,2023-07-20
2024-01-02 05:43:00,1783,244201000,Under way using engine,16.5,55.3,54.0,Cargo,23.0,151.0,6.6,-579.53,37.57,-32.92,169.61,-13.27,1,1784,1225,2,8,7,45,16,491.95,37.57,85.04,86.95,1.542943,105.220561,1.59,33.88,Surabaya,Belawan,Surabaya to Belawan,Ship_1784,IMO9017353,Liberia,1991,44159,48646,AIS,Inactive,2022-10-07
2024-01-02 05:44:00,1784,219164000,Under way using engine,9.0,267.3,267.0,Cargo,14.0,86.0,7.1,-390.69,-7.58,4.4,236.2,37.42,1,1785,1052,6,6,77,14,18,450.12,7.58,94.66,7.92,-7.291508,121.806015,1.2,31.16,Port Klang,Makassar,Port Klang to Makassar,Ship_1785,IMO9214823,Singapore,1994,15561,33664,Fuel Meter,Active,2023-03-27
2024-01-02 05:45:00,1785,314437000,Under way using engine,11.1,346.0,347.0,Cargo,12.0,90.0,4.5,-306.76,-7.34,1.37,-38.1,-13.83,1,1786,1939,7,8,20,3,2,138.05,7.34,81.1,10.8,-3.523001,138.240868,2.51,32.05,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1786,IMO9507171,Marshall Islands,1990,37058,51265,Engine Sensor,Maintenance Required,2023-05-09
2024-01-02 05:46:00,1786,255801990,Under way using engine,10.0,161.0,165.0,Tanker,14.0,75.0,5.5,132.6,12.93,-31.15,175.32,20.28,1,1787,1866,7,6,94,36,6,75.93,12.93,100.72,30.53,2.279728,103.461033,2.44,25.78,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1787,IMO9420052,Panama,1998,1117,16732,Anemometer,Maintenance Required,2024-01-09
2024-01-02 05:47:00,1787,219592000,Under way using engine,16.6,143.6,145.0,Passenger,26.0,169.0,6.3,-721.22,-13.44,-31.72,337.64,10.82,1,1788,1499,9,5,30,26,3,236.53,13.44,77.37,30.4,4.820261,100.863363,2.07,31.43,Surabaya,Makassar,Surabaya to Makassar,Ship_1788,IMO9000858,Marshall Islands,1995,19470,24350,AIS,Maintenance Required,2023-07-20
2024-01-02 05:48:00,1788,111219513,Under way using engine,102.2,241.0,,SAR,5.0,20.0,,327.27,34.78,10.14,48.91,-18.64,1,1789,1505,6,5,75,14,19,327.88,34.78,76.15,34.93,-5.877901,118.440447,0.29,23.46,Port Klang,Makassar,Port Klang to Makassar,Ship_1789,IMO9131520,Liberia,1995,35026,52465,Fuel Meter,Active,2023-03-27
2024-01-02 05:49:00,1789,244180240,Under way using engine,13.4,12.0,12.0,Dredging,24.0,142.0,7.5,-135.09,2.65,23.36,-70.25,23.11,1,1790,1853,8,8,95,31,13,339.4,2.65,79.42,3.65,1.742436,116.950008,1.91,22.46,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1790,IMO9373572,Panama,2009,39249,58308,AIS,Maintenance Required,2022-12-13
2024-01-02 05:50:00,1790,230350000,Under way using engine,13.5,137.9,134.0,Cargo,18.0,120.0,6.2,-402.66,-13.06,-24.44,213.01,11.74,1,1791,1363,6,7,67,14,17,170.38,13.06,110.87,7.0,-5.333231,130.065252,3.84,33.54,Port Klang,Makassar,Port Klang to Makassar,Ship_1791,IMO9062397,Indonesia,2020,10119,16723,Fuel Meter,Active,2023-03-27
2024-01-02 05:51:00,1791,311816000,Constrained by her draught,12.1,34.9,34.0,Tanker,44.0,254.0,14.1,515.07,40.74,19.32,3.67,24.68,1,1792,1279,2,8,59,40,14,436.95,40.74,71.68,74.37,2.093826,136.966143,3.85,22.76,Surabaya,Belawan,Surabaya to Belawan,Ship_1792,IMO9653733,Indonesia,2010,15307,22825,Fuel Meter,Maintenance Required,2023-06-02
2024-01-02 05:52:00,1792,244020000,Under way using engine,11.1,221.5,221.0,Tanker,16.0,115.0,6.6,-579.88,30.68,8.45,200.24,2.03,1,1793,1592,1,8,66,10,11,198.16,30.68,106.48,36.89,-9.054916,100.962234,1.15,30.32,Port Klang,Belawan,Port Klang to Belawan,Ship_1793,IMO9013772,Singapore,2009,13150,21055,Anemometer,Inactive,2023-12-11
2024-01-02 05:53:00,1793,219592000,Under way using engine,16.6,138.4,139.0,Passenger,26.0,169.0,6.3,168.3,6.94,-26.66,-89.39,25.43,1,1794,1713,5,7,3,9,16,463.6,6.94,72.83,3.68,2.101853,113.948035,1.99,31.6,Port Klang,Belawan,Port Klang to Belawan,Ship_1794,IMO9024150,Liberia,2002,7057,24527,AIS,Active,2023-11-16
2024-01-02 05:54:00,1794,355194000,Under way using engine,19.7,32.9,33.0,Cargo,32.0,237.0,9.7,-181.16,43.76,16.94,238.75,42.31,1,1795,1157,9,2,56,46,11,262.22,43.76,99.59,68.34,-2.755326,117.924909,0.18,26.43,Surabaya,Makassar,Surabaya to Makassar,Ship_1795,IMO9029190,Singapore,2004,46223,53185,GPS,Inactive,2022-03-29
2024-01-02 05:55:00,1795,305210000,Under way using engine,9.9,346.3,346.0,Cargo,12.0,81.0,5.4,-425.15,-16.65,-37.34,328.95,-4.31,1,1796,1631,8,9,79,40,18,54.68,16.65,108.68,46.91,4.352476,134.712095,3.39,29.55,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1796,IMO9127896,Panama,2011,41996,55196,Fuel Meter,Maintenance Required,2023-06-02
2024-01-02 05:56:00,1796,259110000,Under way using engine,7.7,221.6,220.0,Cargo,16.0,120.0,7.6,-331.53,21.81,19.17,201.79,-9.99,1,1797,1058,4,7,17,43,2,122.92,21.81,81.55,61.25,0.377878,116.912875,1.82,24.21,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1797,IMO9014099,Liberia,2007,17414,31750,GPS,Inactive,2023-01-17
2024-01-02 05:57:00,1797,352986176,Under way using engine,10.6,103.0,101.0,Cargo,23.0,181.0,6.4,-564.41,17.08,-4.04,293.15,40.99,1,1798,1726,5,6,52,42,8,96.04,17.08,79.8,24.43,4.838406,123.297398,3.1,29.8,Port Klang,Belawan,Port Klang to Belawan,Ship_1798,IMO9109188,Liberia,1993,32271,48629,GPS,Inactive,2023-08-14
2024-01-02 05:58:00,1798,265698740,Under way using engine,6.2,306.2,314.0,Passenger,12.0,50.0,3.0,-556.11,38.29,-5.46,287.55,5.31,1,1799,1127,5,9,7,18,14,69.81,38.29,84.46,62.14,2.057705,135.366097,1.54,30.46,Port Klang,Belawan,Port Klang to Belawan,Ship_1799,IMO9310595,Panama,2016,26195,32873,AIS,Active,2022-10-25
2024-01-02 05:59:00,1799,244201000,Under way using engine,16.4,56.7,54.0,Cargo,23.0,151.0,6.6,-734.84,36.63,-1.2,-5.69,36.49,1,1800,1735,6,1,5,36,2,371.31,36.63,104.98,40.54,-8.035435,127.144739,0.39,24.51,Port Klang,Makassar,Port Klang to Makassar,Ship_1800,IMO9473222,Marshall Islands,2012,20802,25003,Anemometer,Maintenance Required,2024-01-09
2024-01-02 06:00:00,1800,305210000,Under way using engine,9.9,346.3,346.0,Cargo,12.0,81.0,5.4,131.61,24.79,-22.69,-61.22,32.67,1,1801,1720,3,2,98,36,13,136.54,24.79,82.74,16.63,-5.124087,96.017118,2.98,23.73,Surabaya,Belawan,Surabaya to Belawan,Ship_1801,IMO9218387,Singapore,2017,19517,25972,Anemometer,Maintenance Required,2024-01-09
2024-01-02 06:01:00,1801,246878000,Under way using engine,13.6,1.1,3.0,Tanker,22.0,155.0,7.5,-652.43,-1.58,-11.05,183.55,28.47,1,1802,1881,5,1,97,12,10,427.38,1.58,95.09,3.53,-0.495531,125.619367,4.19,22.11,Port Klang,Belawan,Port Klang to Belawan,Ship_1802,IMO9154602,Singapore,2009,45466,65170,Engine Sensor,Maintenance Required,2022-03-04
2024-01-02 06:02:00,1802,636019558,Under way using engine,11.0,316.2,311.0,Cargo,25.0,141.0,5.4,25.26,20.03,-28.59,-97.11,-2.33,1,1803,1114,2,3,54,40,8,169.01,20.03,76.72,50.08,-2.101851,102.53308,3.49,27.85,Surabaya,Belawan,Surabaya to Belawan,Ship_1803,IMO9236137,Marshall Islands,1999,2563,8607,Fuel Meter,Maintenance Required,2023-06-02
2024-01-02 06:03:00,1803,538006357,Under way using engine,1.9,232.4,198.0,Tanker,43.0,256.0,9.0,274.38,31.33,-42.09,86.11,-11.03,1,1804,1208,1,5,61,3,7,64.55,31.33,93.06,84.6,-3.94119,128.389091,4.41,32.38,Port Klang,Belawan,Port Klang to Belawan,Ship_1804,IMO9094811,Marshall Islands,2016,27783,33618,Engine Sensor,Maintenance Required,2023-05-09
2024-01-02 06:04:00,1804,538009252,Constrained by her draught,12.0,31.0,31.0,Tanker,48.0,274.0,12.2,-632.08,0.46,-36.86,81.62,-19.39,1,1805,1525,1,1,16,18,13,419.3,0.46,101.24,1.31,-8.8208,125.926194,0.24,25.18,Port Klang,Belawan,Port Klang to Belawan,Ship_1805,IMO9933166,Singapore,2008,38358,50595,AIS,Active,2022-10-25
2024-01-02 06:05:00,1805,305730000,Under way using engine,9.1,10.0,9.0,Cargo,16.0,128.0,7.0,-224.59,11.6,10.7,199.08,-14.72,1,1806,1520,7,4,67,7,19,259.77,11.6,73.59,32.36,-8.955921,133.112458,1.3,24.06,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1806,IMO9878657,Panama,1994,11005,26919,Gyroscope,Active,2023-06-26
2024-01-02 06:06:00,1806,244201000,Under way using engine,16.3,55.4,53.0,Cargo,23.0,151.0,6.6,564.37,45.65,-36.48,-26.36,-4.6,1,1807,1551,2,8,59,31,15,319.78,45.65,110.77,25.95,-9.138207,100.946519,3.76,24.17,Surabaya,Belawan,Surabaya to Belawan,Ship_1807,IMO9232939,Marshall Islands,2012,7440,13730,AIS,Maintenance Required,2022-12-13
2024-01-02 06:07:00,1807,372002000,Under way using engine,13.9,162.7,160.0,Cargo,22.0,140.0,6.8,-522.67,0.56,-15.74,197.65,-4.37,1,1808,1961,4,6,47,1,2,201.3,0.56,116.87,1.65,-2.626861,120.275195,3.25,25.78,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1808,IMO9062391,Marshall Islands,2006,42379,54732,Fuel Meter,Maintenance Required,2023-09-26
2024-01-02 06:08:00,1808,265410000,Under way using engine,18.6,248.6,247.0,Passenger,33.0,183.0,5.8,207.56,-12.98,-30.92,113.91,43.32,1,1809,1236,5,1,48,31,5,70.72,12.98,79.68,18.8,-6.782937,96.645344,2.28,32.84,Port Klang,Belawan,Port Klang to Belawan,Ship_1809,IMO9937704,Singapore,2011,22430,37159,AIS,Maintenance Required,2022-12-13
2024-01-02 06:09:00,1809,352986176,Under way using engine,10.9,96.0,94.0,Cargo,23.0,181.0,6.4,-317.23,-16.11,19.03,241.39,38.78,1,1810,1280,7,1,64,13,19,216.58,16.11,107.97,43.74,4.77342,110.91623,1.52,25.63,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1810,IMO9141916,Panama,2013,26573,35867,Fuel Meter,Active,2022-08-22
2024-01-02 06:10:00,1810,265410000,Under way using engine,18.6,249.1,248.0,Passenger,33.0,183.0,5.8,535.13,44.21,-6.7,143.79,26.36,1,1811,1358,2,3,50,29,1,283.23,44.21,85.67,70.82,-2.120096,96.127422,0.15,28.93,Surabaya,Belawan,Surabaya to Belawan,Ship_1811,IMO9939959,Indonesia,1994,7251,22593,Gyroscope,Active,2022-08-15
2024-01-02 06:11:00,1811,305119000,Under way using engine,10.5,114.1,115.0,Cargo,14.0,112.0,6.1,427.81,-14.75,-22.03,-123.77,45.44,1,1812,1200,6,8,85,3,7,55.26,14.75,103.84,22.94,-8.567689,132.320504,1.41,33.76,Port Klang,Makassar,Port Klang to Makassar,Ship_1812,IMO9833491,Marshall Islands,1990,37479,46989,Engine Sensor,Maintenance Required,2023-05-09
2024-01-02 06:12:00,1812,219016873,Under way using engine,15.6,55.7,56.0,HSC,6.0,25.0,2.0,-398.49,4.51,16.0,-157.39,40.15,1,1813,1757,1,8,41,29,18,308.43,4.51,85.33,2.38,-9.032597,140.115395,3.19,22.25,Port Klang,Belawan,Port Klang to Belawan,Ship_1813,IMO9285150,Singapore,2001,30520,41909,Gyroscope,Active,2022-08-15
2024-01-02 06:13:00,1813,240609000,Under way using engine,15.7,152.5,160.0,Tanker,42.0,246.0,7.0,294.45,-11.32,-9.77,-112.7,19.86,1,1814,1277,7,3,72,35,1,451.87,11.32,113.12,7.14,2.841922,118.155452,1.92,22.63,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1814,IMO9562881,Singapore,2020,37868,52447,Gyroscope,Maintenance Required,2022-09-23
2024-01-02 06:14:00,1814,305224000,Under way using engine,10.6,339.2,342.0,Cargo,14.0,89.0,6.4,-705.52,18.45,-15.31,218.13,36.98,1,1815,1234,9,7,22,15,1,148.03,18.45,87.36,40.19,-1.439598,112.36496,3.14,29.9,Surabaya,Makassar,Surabaya to Makassar,Ship_1815,IMO9056406,Indonesia,1991,49837,60509,Anemometer,Inactive,2024-01-26
2024-01-02 06:15:00,1815,219026210,Unknown value,2.6,61.2,,Pleasure,2.0,6.0,,263.86,32.87,12.05,283.56,10.36,1,1816,1493,5,3,54,21,7,467.05,32.87,112.44,93.49,3.553106,103.625109,2.9,29.63,Port Klang,Belawan,Port Klang to Belawan,Ship_1816,IMO9017579,Panama,2006,5004,19999,Gyroscope,Active,2022-06-24
2024-01-02 06:16:00,1816,244150516,Under way using engine,9.8,202.1,200.0,Cargo,18.0,123.0,5.6,367.43,1.31,-42.74,-68.97,-17.37,1,1817,1003,5,4,5,19,17,93.92,1.31,108.31,1.39,-1.760687,111.241249,0.73,22.43,Port Klang,Belawan,Port Klang to Belawan,Ship_1817,IMO9781849,Panama,2000,16933,29424,Engine Sensor,Inactive,2023-02-05
2024-01-02 06:17:00,1817,250000963,Under way using engine,9.7,136.7,135.0,Cargo,14.0,90.0,3.9,-78.59,36.85,-5.97,-127.85,-15.31,1,1818,1665,4,9,17,28,6,421.45,36.85,79.82,27.08,-6.399852,122.013356,3.63,23.93,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1818,IMO9341019,Singapore,1995,2875,19452,Gyroscope,Active,2023-01-04
2024-01-02 06:18:00,1818,257076850,Under way using engine,9.5,163.9,164.0,Cargo,,,5.4,300.27,2.96,-13.97,289.45,43.94,1,1819,1441,3,4,78,4,12,428.15,2.96,77.85,3.06,4.463715,115.571116,0.82,31.54,Surabaya,Belawan,Surabaya to Belawan,Ship_1819,IMO9038282,Singapore,1991,39624,51511,Engine Sensor,Inactive,2022-09-07
2024-01-02 06:19:00,1819,240609000,Under way using engine,15.5,162.0,164.0,Tanker,42.0,246.0,7.0,428.85,40.45,-40.56,-106.46,35.48,1,1820,1028,9,3,41,45,15,165.99,40.45,108.98,41.7,4.092013,136.280951,0.72,31.59,Surabaya,Makassar,Surabaya to Makassar,Ship_1820,IMO9827450,Panama,2004,44962,53079,AIS,Inactive,2022-10-07
2024-01-02 06:20:00,1820,255806046,Under way using engine,10.3,155.4,156.0,Cargo,18.0,108.0,7.3,354.57,22.58,20.79,316.85,-11.62,1,1821,1108,5,5,92,13,13,481.03,22.58,89.52,27.84,1.798577,119.054959,1.57,27.54,Port Klang,Belawan,Port Klang to Belawan,Ship_1821,IMO9073179,Indonesia,1997,26157,42488,Fuel Meter,Active,2022-08-22
2024-01-02 06:21:00,1821,636019072,Constrained by her draught,11.7,2.1,3.0,Tanker,44.0,250.0,14.0,-672.53,30.14,-25.42,22.76,29.6,1,1822,1609,8,7,95,15,12,237.47,30.14,117.47,22.21,-1.728367,95.124049,3.36,33.68,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1822,IMO9329498,Liberia,2004,40507,56311,Anemometer,Inactive,2024-01-26
2024-01-02 06:22:00,1822,311816000,Constrained by her draught,11.9,35.0,35.0,Tanker,44.0,254.0,14.1,-449.74,-3.84,-15.83,-12.31,32.16,1,1823,1726,9,5,81,48,2,113.57,3.84,117.15,4.18,-8.49039,115.484596,0.26,33.16,Surabaya,Makassar,Surabaya to Makassar,Ship_1823,IMO9498571,Liberia,2005,38999,40734,Engine Sensor,Active,2023-06-08
2024-01-02 06:23:00,1823,230350000,Under way using engine,13.1,135.5,135.0,Cargo,18.0,120.0,6.2,366.37,45.45,24.53,-153.3,10.01,1,1824,1804,5,4,35,39,18,316.27,45.45,104.67,127.4,-9.62377,124.520532,1.83,24.86,Port Klang,Belawan,Port Klang to Belawan,Ship_1824,IMO9561887,Liberia,1997,16423,18879,Engine Sensor,Maintenance Required,2023-03-26
2024-01-02 06:24:00,1824,664288000,Under way using engine,16.1,321.0,320.0,Tanker,28.0,185.0,10.5,253.98,6.59,-11.03,-122.59,-9.47,1,1825,1074,9,8,40,32,4,498.48,6.59,95.03,17.96,-6.309633,117.281209,3.82,32.68,Surabaya,Makassar,Surabaya to Makassar,Ship_1825,IMO9228447,Liberia,2019,10245,16371,GPS,Maintenance Required,2022-07-08
2024-01-02 06:25:00,1825,250000963,Under way using engine,9.6,137.1,135.0,Cargo,14.0,90.0,3.9,-477.77,-3.62,-40.41,-103.43,41.61,1,1826,1837,2,4,22,3,10,454.68,3.62,79.75,4.67,4.820708,134.966953,4.27,31.52,Surabaya,Belawan,Surabaya to Belawan,Ship_1826,IMO9781513,Liberia,2022,19862,30472,Engine Sensor,Maintenance Required,2023-05-09
2024-01-02 06:26:00,1826,305662000,Under way using engine,9.8,323.2,324.0,Cargo,14.0,90.0,6.1,530.02,18.39,-37.12,-20.85,20.05,1,1827,1145,9,2,48,30,11,175.37,18.39,114.12,55.03,5.297957,124.885705,3.08,33.44,Surabaya,Makassar,Surabaya to Makassar,Ship_1827,IMO9416942,Singapore,2020,27519,45406,Engine Sensor,Active,2023-08-31
2024-01-02 06:27:00,1827,636017798,Under way using engine,9.6,184.3,182.0,Cargo,24.0,159.0,7.6,469.83,-17.58,8.92,38.46,43.77,1,1828,1127,4,6,53,20,6,309.64,17.58,74.1,21.9,-8.865695,126.69238,2.27,32.03,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1828,IMO9098589,Singapore,1997,25383,43620,Gyroscope,Maintenance Required,2022-03-29
2024-01-02 06:28:00,1828,305907000,Constrained by her draught,12.3,341.6,345.0,Cargo,32.0,225.0,13.7,517.34,24.55,16.3,139.6,22.67,1,1829,1852,6,2,93,2,6,101.92,24.55,88.52,56.58,5.183848,107.636156,1.12,26.6,Port Klang,Makassar,Port Klang to Makassar,Ship_1829,IMO9502160,Liberia,1994,20671,23782,Anemometer,Active,2023-07-06
2024-01-02 06:29:00,1829,372002000,Under way using engine,13.9,162.6,159.0,Cargo,22.0,140.0,6.8,-228.03,44.27,-41.31,-103.5,-9.27,1,1830,1041,6,3,10,25,9,257.83,44.27,85.96,93.41,-0.28762,133.435383,1.8,23.45,Port Klang,Makassar,Port Klang to Makassar,Ship_1830,IMO9867676,Marshall Islands,2012,7029,20952,GPS,Active,2022-08-14
2024-01-02 06:30:00,1830,538004371,Under way using engine,11.7,158.0,159.0,Tanker,32.0,183.0,6.6,13.24,14.88,-41.63,208.1,39.97,1,1831,1355,6,1,18,11,13,285.38,14.88,117.92,9.84,-0.939415,101.694678,3.09,26.36,Port Klang,Makassar,Port Klang to Makassar,Ship_1831,IMO9456802,Panama,2020,3038,16868,Engine Sensor,Inactive,2023-08-03
2024-01-02 06:31:00,1831,229200000,Under way using engine,11.1,158.1,158.0,Cargo,28.0,186.0,10.1,369.84,42.49,-28.81,69.71,2.45,1,1832,1040,2,5,99,1,5,191.88,42.49,75.91,57.61,-8.430506,125.497171,4.49,29.51,Surabaya,Belawan,Surabaya to Belawan,Ship_1832,IMO9556038,Liberia,2013,47854,50060,Fuel Meter,Maintenance Required,2023-09-26
2024-01-02 06:32:00,1832,248941000,Under way using engine,13.5,25.6,25.0,Tanker,22.0,144.0,6.1,53.05,29.74,-12.16,-124.85,1.88,1,1833,1933,7,9,80,48,6,267.88,29.74,114.51,85.61,0.114955,98.464156,0.41,27.73,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1833,IMO9554802,Panama,2015,39901,51237,Engine Sensor,Active,2023-06-08
2024-01-02 06:33:00,1833,248941000,Under way using engine,13.5,25.7,25.0,Tanker,22.0,144.0,6.1,-213.89,-12.85,4.13,312.13,41.55,1,1834,1033,6,2,49,49,4,463.97,12.85,92.82,8.06,-5.102008,132.632509,1.52,33.03,Port Klang,Makassar,Port Klang to Makassar,Ship_1834,IMO9140532,Indonesia,2022,5432,24371,Anemometer,Inactive,2022-07-11
2024-01-02 06:34:00,1834,244020000,Under way using engine,11.1,220.8,220.0,Tanker,16.0,115.0,6.6,-694.46,15.16,-34.98,-141.55,37.67,1,1835,1016,1,7,71,48,6,275.06,15.16,72.37,14.21,-3.827834,113.79815,3.28,25.62,Port Klang,Belawan,Port Klang to Belawan,Ship_1835,IMO9072898,Panama,2015,33037,46482,Engine Sensor,Active,2023-06-08
2024-01-02 06:35:00,1835,664288000,Under way using engine,16.2,320.0,320.0,Tanker,28.0,185.0,10.5,-711.47,24.9,19.12,92.09,-10.4,1,1836,1676,2,5,30,10,18,423.95,24.9,106.44,72.89,2.879139,139.050918,0.19,22.35,Surabaya,Belawan,Surabaya to Belawan,Ship_1836,IMO9465944,Marshall Islands,1995,45223,51923,Anemometer,Inactive,2023-12-11
2024-01-02 06:36:00,1836,209488000,Under way using engine,12.5,176.8,175.0,Cargo,13.0,89.0,3.8,259.67,35.53,3.84,-7.26,6.64,1,1837,1152,7,2,19,17,13,192.83,35.53,75.04,21.3,-6.320965,137.202265,1.51,22.4,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1837,IMO9149559,Panama,2006,33009,50120,GPS,Active,2023-01-21
2024-01-02 06:37:00,1837,355194000,Under way using engine,19.9,35.2,34.0,Cargo,32.0,237.0,9.7,-127.77,-12.02,22.07,-83.11,-11.28,1,1838,1997,1,8,55,30,3,487.13,12.02,81.85,19.43,-2.446847,120.281481,0.32,28.38,Port Klang,Belawan,Port Klang to Belawan,Ship_1838,IMO9840358,Singapore,2006,34733,49194,Engine Sensor,Active,2023-08-31
2024-01-02 06:38:00,1838,219016873,Under way using engine,15.5,55.3,57.0,HSC,6.0,25.0,2.0,264.06,-9.83,-1.67,31.1,42.56,1,1839,1377,1,6,60,35,10,92.06,9.83,109.99,27.48,-9.884707,112.609375,1.44,28.72,Port Klang,Belawan,Port Klang to Belawan,Ship_1839,IMO9570564,Panama,2014,18213,28824,Gyroscope,Maintenance Required,2022-09-23
2024-01-02 06:39:00,1839,311001029,Under way using engine,9.7,189.2,190.0,Passenger,26.0,222.0,5.7,350.84,38.52,-15.01,-57.28,31.35,1,1840,1587,1,4,87,19,4,313.51,38.52,77.74,110.14,-2.0808,124.935835,2.97,26.65,Port Klang,Belawan,Port Klang to Belawan,Ship_1840,IMO9531572,Singapore,1999,1524,21135,Engine Sensor,Inactive,2023-02-05
2024-01-02 06:40:00,1840,246522000,Under way using engine,13.4,129.8,129.0,Cargo,14.0,112.0,4.1,-299.69,10.42,-2.46,54.07,-16.32,1,1841,1598,8,4,72,46,15,405.45,10.42,86.27,30.72,2.101065,137.322536,1.48,31.78,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1841,IMO9544191,Indonesia,2017,18811,27682,GPS,Inactive,2022-03-29
2024-01-02 06:41:00,1841,310132000,Under way using engine,10.9,339.9,341.0,Cargo,33.0,216.0,10.6,-710.33,2.18,17.06,104.52,-14.45,1,1842,1628,4,2,81,34,12,416.32,2.18,88.05,3.71,5.764922,128.420627,2.14,27.69,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1842,IMO9640098,Singapore,2014,37194,44610,Anemometer,Maintenance Required,2023-12-05
2024-01-02 06:42:00,1842,538007976,Under way using engine,13.9,160.2,159.0,Cargo,30.0,180.0,6.1,-714.61,37.02,16.42,156.87,6.85,1,1843,1873,4,3,21,32,15,139.23,37.02,99.44,26.51,3.641848,107.248442,0.61,26.13,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_1843,IMO9451251,Indonesia,2020,32086,35138,GPS,Maintenance Required,2022-07-08
2024-01-02 06:43:00,1843,257782000,Under way using engine,11.3,181.0,177.0,Cargo,16.0,116.0,6.9,31.05,-14.14,-20.01,308.13,45.26,1,1844,1341,2,7,26,12,10,230.74,14.14,109.5,34.39,3.928067,114.422536,1.08,32.9,Surabaya,Belawan,Surabaya to Belawan,Ship_1844,IMO9011556,Panama,1995,48268,58519,Engine Sensor,Maintenance Required,2022-03-04
2024-01-02 06:44:00,1844,230350000,Under way using engine,13.0,136.4,135.0,Cargo,18.0,120.0,6.2,-679.77,12.32,12.83,137.25,22.49,1,1845,1980,1,3,28,43,12,330.89,12.32,81.54,28.0,5.90136,138.436858,0.83,25.6,Port Klang,Belawan,Port Klang to Belawan,Ship_1845,IMO9359065,Marshall Islands,1994,36306,51110,GPS,Inactive,2023-01-17
