,Rotation,Speed,Rudder,Apparent_wind_direction,Apparent_wind_speed,Class
1841,-710.33,2.18,17.06,104.52,-14.45,1
1842,-714.61,37.02,16.42,156.87,6.85,1
1843,31.05,-14.14,-20.01,308.13,45.26,1
1844,-679.77,12.32,12.83,137.25,22.49,1
1845,-194.26,-6.31,-6.0,202.21,-17.27,1
1846,-734.45,2.41,-41.95,95.47,-20.28,1
1847,566.97,21.08,-7.42,278.54,8.08,1
1848,402.38,-10.16,24.76,340.89,37.17,1
1849,427.37,21.02,1.35,125.54,-4.7,1
1850,-532.1,-11.97,-38.42,60.41,-3.68,1
1851,245.96,42.63,3.9,293.48,-18.8,1
1852,-682.82,25.93,16.22,-25.28,23.09,1
1853,-632.24,9.21,-20.11,216.83,32.07,1
1854,580.28,11.82,10.9,318.89,5.13,1
1855,-332.3,8.76,12.68,345.78,20.02,1
1856,-262.57,15.53,14.82,-15.14,-15.37,1
1857,-462.4,-16.92,13.46,323.72,35.5,1
1858,535.85,12.68,-27.33,-54.25,-1.87,1
1859,-624.97,12.65,-7.29,142.04,12.31,1
1860,-712.78,27.74,-0.16,336.67,15.58,1
1861,-582.21,18.73,-3.02,-155.1,3.76,1
1862,412.17,21.68,-1.59,110.69,-12.77,1
1863,-531.44,22.9,14.0,299.27,14.48,1
1864,372.36,0.21,-17.83,147.94,36.0,1
1865,-616.77,-2.55,-28.16,156.12,2.0,1
1866,181.19,41.46,22.78,-173.43,-20.83,1
1867,569.3,11.82,-4.33,-171.45,20.71,1
1868,-448.9,33.48,22.17,295.67,2.27,1
1869,358.52,-6.35,-13.63,174.02,-19.41,1
1870,-749.27,8.39,4.4,181.67,27.93,1
1871,228.32,7.56,-18.93,60.25,-8.59,1
1872,345.68,30.37,2.92,192.38,11.55,1
1873,171.01,6.09,-27.33,-170.14,-10.1,1
1874,347.35,-17.83,-34.64,-152.87,6.14,1
1875,-564.74,-12.27,-0.02,276.5,22.83,1
1876,-468.65,34.66,17.55,77.43,22.46,1
1877,433.27,32.08,-42.2,115.77,7.55,1
1878,-492.2,9.55,-4.65,344.11,41.29,1
1879,295.8,10.8,-13.43,-84.17,27.98,1
1880,-767.32,43.97,6.09,-114.66,-0.19,1
1881,496.73,38.47,13.46,-168.25,20.07,1
1882,-689.1,14.99,19.9,317.64,28.91,1
1883,-626.39,0.73,-32.5,60.1,27.29,1
1884,335.34,30.07,-31.85,12.14,9.56,1
1885,-650.25,-13.2,-5.6,-66.31,36.91,1
1886,-17.27,-7.27,12.08,325.51,-20.78,1
1887,-454.34,28.36,10.82,-2.35,21.5,1
1888,-758.64,13.63,-27.97,-132.94,-5.92,1
1889,-364.02,25.96,3.8,348.59,3.6,1
1890,282.08,10.97,-8.93,-134.37,15.02,1
1891,405.48,31.76,12.62,-30.69,-5.56,1
1892,-227.7,18.47,11.97,330.85,-21.41,1
1893,559.48,-11.76,-25.32,330.74,7.55,1
1894,-218.48,35.9,-17.8,196.43,-19.92,1
1895,268.51,-15.63,-27.05,-165.75,34.54,1
1896,344.04,42.24,-23.75,-109.24,30.96,1
1897,-761.76,26.94,13.68,141.7,8.11,1
1898,445.54,-14.1,-41.89,259.44,8.96,1
1899,557.53,32.56,-9.26,260.2,-15.67,1
1900,-493.88,32.14,5.58,-32.82,10.57,1
1901,463.95,-9.94,-20.0,-9.43,-0.76,1
1902,278.34,44.9,-7.27,-34.03,3.42,1
1903,560.42,23.15,-25.75,175.51,9.92,1
1904,-506.98,32.5,-41.49,-166.46,-17.51,1
1905,-211.73,-7.13,13.85,67.12,9.31,1
1906,385.86,20.8,17.14,-128.44,40.6,1
1907,-692.51,36.93,2.8,-8.3,26.83,1
1908,253.92,23.43,-34.94,347.33,16.16,1
1909,419.23,34.77,6.78,-93.65,2.4,1
1910,-734.08,31.7,25.19,199.64,23.34,1
1911,445.99,45.08,2.95,293.24,-12.77,1
1912,-681.36,-12.38,12.37,148.91,-2.89,1
1913,96.4,28.86,-38.36,200.3,30.29,1
1914,-336.11,30.98,24.82,0.34,36.24,1
1915,-698.67,1.92,-0.26,100.82,45.55,1
1916,-481.2,29.91,-38.84,-138.63,-21.91,1
1917,-731.8,14.67,-4.98,-101.89,13.91,1
1918,334.49,3.48,-41.33,-75.25,10.33,1
1919,-519.44,43.68,5.79,56.4,-3.32,1
1920,234.5,13.4,-8.91,-171.44,4.94,1
1921,129.34,11.12,-30.87,-138.82,45.73,1
1922,-632.59,-12.68,-2.75,-161.03,12.11,1
1923,272.7,6.97,-24.83,176.49,-13.43,1
1924,-265.67,41.05,-25.53,238.6,-5.6,1
1925,-681.36,30.09,21.7,-167.88,-3.32,1
1926,-695.02,-12.57,-29.83,263.94,34.61,1
1927,-8.62,6.49,-41.13,343.51,12.92,1
1928,-169.11,-10.84,18.51,222.16,3.82,1
1929,440.72,-11.72,-31.96,281.92,19.29,1
1930,428.17,39.77,14.07,210.17,24.33,1
1931,-540.4,30.75,-10.5,-84.99,-15.84,1
1932,-589.57,-12.38,17.29,334.62,29.57,1
1933,-606.67,-0.74,-1.66,-177.06,42.97,1
1934,182.15,-14.28,-38.05,250.91,15.24,1
1935,-105.94,40.6,-6.66,106.04,-19.43,1
1936,73.85,19.04,17.9,-148.14,43.13,1
1937,140.76,21.5,-30.92,306.32,-17.49,1
1938,194.61,9.67,-42.21,16.15,2.55,1
1939,581.31,19.52,-30.17,143.02,-6.1,1
1940,13.27,7.6,20.28,-50.55,32.03,1
1941,-695.12,28.6,9.1,-135.21,2.53,1
1942,-737.0,-0.38,6.29,105.54,31.74,1
1943,258.09,45.27,-15.09,-133.68,15.91,1
1944,35.58,-14.61,-40.79,18.96,-10.69,1
1945,-126.1,18.55,21.01,-69.99,42.65,1
1946,-529.44,33.2,-5.43,-174.56,22.27,1
1947,-643.48,41.3,-27.33,210.34,-5.94,1
1948,-742.78,13.05,21.41,263.07,8.17,1
1949,-362.72,-11.31,-23.88,-56.53,27.83,1
1950,-595.76,6.01,13.04,-85.78,-8.94,1
1951,405.44,-14.91,-23.4,359.07,9.9,1
1952,224.26,-1.2,-19.35,116.39,33.63,1
1953,-481.95,16.68,-17.15,-178.11,27.25,1
1954,-744.9,19.84,-2.09,255.01,7.48,1
1955,74.08,-16.09,20.87,-149.17,-16.08,1
1956,-631.06,7.7,-9.43,-147.57,22.34,1
1957,-119.46,22.55,12.59,97.95,44.35,1
1958,-541.63,37.23,16.14,94.84,37.38,1
1959,22.62,39.8,-15.66,136.79,-12.81,1
1960,-552.43,-8.89,15.03,162.08,25.67,1
1961,-320.1,11.38,3.47,47.63,41.47,1
1962,-493.12,38.96,-33.38,-164.16,-6.67,1
1963,160.57,34.62,-28.01,230.17,-7.81,1
1964,253.44,-10.25,-42.54,36.92,36.62,1
1965,-310.52,5.33,13.73,-121.89,-5.97,1
1966,-564.29,34.91,-12.47,285.1,38.68,1
1967,456.76,19.79,-1.52,149.17,26.98,1
1968,-287.26,33.4,-31.32,230.11,45.35,1
1969,457.08,34.5,-16.08,2.92,4.93,1
1970,-220.42,38.04,18.47,289.8,13.18,1
1971,-554.74,30.99,-24.73,203.57,1.98,1
1972,52.56,30.56,-18.13,-13.45,-16.68,1
1973,-349.63,18.07,-5.24,-15.07,30.66,1
1974,397.3,28.22,0.42,144.88,0.31,1
1975,107.43,1.21,-7.43,-81.58,41.24,1
1976,568.17,39.6,24.67,320.16,-18.38,1
1977,403.21,8.4,4.56,195.18,-15.44,1
1978,-456.79,25.55,-0.98,48.82,30.71,1
1979,453.97,28.98,-11.21,250.22,21.9,1
1980,-725.86,0.05,5.15,31.31,32.41,1
1981,302.58,27.71,-17.72,95.55,-18.73,1
1982,40.42,-8.84,22.63,4.01,-18.79,1
1983,-15.06,18.24,20.19,140.52,29.94,1
1984,302.7,20.21,-38.46,248.84,24.66,1
1985,-457.57,4.8,-16.63,166.54,-20.5,1
1986,-279.38,-7.64,4.75,-85.55,35.08,1
1987,544.41,-2.13,-3.24,-62.82,-16.64,1
1988,94.0,40.96,5.26,47.14,-15.96,1
1989,-15.73,19.91,-17.85,-39.29,-4.63,1
1990,-743.61,16.8,-0.56,159.66,2.36,1
1991,186.71,42.41,-29.66,268.56,6.46,1
1992,-302.9,18.55,7.04,97.36,19.94,1
1993,-445.48,15.42,-8.57,-115.77,5.04,1
1994,364.1,14.54,-26.83,-108.26,41.48,1
1995,263.45,38.3,5.92,2.31,45.02,1
1996,485.57,-5.53,-6.62,-173.4,25.51,1
1997,7.65,-6.93,20.33,-130.26,25.33,1
1998,183.54,-17.78,-29.21,-121.6,18.49,1
1999,-449.72,35.9,14.72,325.88,15.22,1
2000,308.84,6.82,-24.16,244.03,7.24,1
2001,-394.95,-2.29,-1.85,6.36,-3.22,1
2002,495.85,-13.16,6.01,111.07,26.01,1
2003,497.01,-16.37,-40.56,267.3,43.94,1
2004,-637.16,28.41,9.18,74.05,-20.29,1
2005,-687.18,-9.56,4.51,132.19,19.73,1
2006,-693.86,31.75,-2.78,-159.3,17.26,1
2007,18.91,-6.35,-27.59,194.98,45.57,1
2008,-234.8,36.13,-17.38,340.09,-20.44,1
2009,568.22,-1.92,7.15,168.35,30.31,1
2010,47.37,0.99,-32.74,-71.16,13.12,1
2011,308.75,19.96,-32.43,144.56,-5.35,1
2012,273.29,25.88,-4.58,-71.6,-14.39,1
2013,-244.94,43.81,21.02,175.53,10.03,1
2014,270.83,33.69,-38.57,234.7,19.3,1
2015,356.23,-0.74,8.36,213.19,-12.05,1
2016,572.36,36.19,-10.22,-123.59,42.78,1
2017,-42.33,24.27,-41.15,214.96,20.83,1
2018,-35.59,6.46,20.88,72.6,-17.25,1
2019,180.74,15.47,-41.03,265.08,2.48,1
2020,-412.85,45.46,-32.78,319.52,-18.52,1
2021,-128.08,-14.78,-16.75,-168.66,25.01,1
2022,114.79,25.21,-11.84,33.78,-17.65,1
2023,146.44,13.56,-17.45,299.94,-14.32,1
2024,357.33,41.72,-3.75,113.37,31.74,1
2025,-181.48,35.42,17.89,216.26,9.54,1
2026,551.36,43.84,-40.13,-59.45,13.09,1
2027,85.58,27.04,-9.56,95.51,5.84,1
2028,-246.64,29.83,-41.84,188.87,23.86,1
2029,549.23,36.72,-12.79,316.03,-12.87,1
2030,289.94,44.05,3.27,328.6,42.48,1
2031,-233.97,12.52,13.18,-83.86,-7.21,1
2032,109.5,26.66,-3.65,-6.95,-11.94,1
2033,413.18,-0.39,-27.31,136.05,-20.56,1
2034,-648.75,18.56,-8.09,-123.75,27.09,1
2035,451.14,-3.24,24.61,-120.82,7.15,1
2036,-432.43,7.92,1.66,205.66,-6.37,1
2037,47.33,-5.33,22.14,50.75,21.95,1
2038,-630.07,2.9,-10.49,211.33,-6.21,1
2039,-390.78,4.66,18.81,-48.9,6.72,1
2040,-589.17,37.69,-24.02,31.98,7.63,1
2041,-405.68,6.5,8.41,319.19,29.42,1
2042,-623.14,41.83,-24.62,-47.44,34.36,1
2043,380.31,41.04,-2.68,-2.45,-4.5,1
2044,-552.64,40.46,6.74,218.47,11.24,1
2045,-668.15,28.42,16.25,-136.39,17.66,1
2046,345.52,10.16,1.26,11.58,24.15,1
2047,-630.32,-4.74,-19.28,255.28,-17.27,1
2048,223.17,42.64,23.09,292.36,14.85,1
2049,280.9,-12.83,-17.57,-151.0,-6.89,1
2050,333.64,7.25,-32.54,-9.86,23.37,1
2051,-643.61,44.15,-31.48,267.59,-16.12,1
2052,-393.04,-16.19,-26.43,-177.86,-0.03,1
2053,256.15,13.72,-30.99,-150.65,-19.88,1
2054,314.1,9.74,-34.95,162.88,2.29,1
2055,497.62,31.93,-20.34,139.62,36.59,1
2056,-484.21,0.31,-24.23,-14.25,0.59,1
2057,288.5,19.04,23.18,-125.28,35.43,1
2058,-271.79,-8.66,12.64,164.88,-7.22,1
2059,-165.96,36.21,16.07,185.35,36.21,1
2060,274.37,32.03,3.67,212.05,41.82,1
2061,-50.81,18.58,-42.69,204.95,29.04,1
2062,378.44,36.15,-1.98,94.14,23.79,1
2063,-201.4,29.44,14.88,222.21,-16.01,1
2064,-136.86,37.94,-13.42,-168.78,-20.94,1
2065,542.89,7.21,21.1,281.32,23.63,1
2066,-721.46,17.66,-37.3,271.72,-6.16,1
2067,-635.53,44.13,-19.63,38.57,29.59,1
2068,565.33,-15.14,-39.6,83.11,-4.45,1
2069,-632.25,17.87,18.85,218.55,39.74,1
2070,498.65,33.63,-32.3,228.2,-17.1,1
2071,546.48,-10.05,-28.42,252.77,-10.61,1
2072,250.53,17.93,-41.47,271.54,28.25,1
2073,-1.96,33.99,-35.69,114.85,7.26,1
2074,-383.9,-11.24,-11.14,183.22,-7.94,1
2075,558.03,13.62,-40.65,62.89,0.9,1
2076,35.13,22.31,-27.25,-16.98,-3.46,1
2077,581.27,33.82,-12.34,356.93,-21.2,1
2078,404.73,-11.02,-39.63,-40.34,13.36,1
2079,-495.54,18.89,25.77,255.76,12.19,1
2080,447.41,-11.96,-8.98,-103.82,37.39,1
2081,-40.96,31.76,-29.18,16.55,13.38,1
2082,-242.75,18.76,6.6,-52.81,-11.86,1
2083,-467.44,7.3,9.82,158.13,10.77,1
2084,-775.0,37.52,-7.0,84.91,-7.68,1
2085,-168.33,38.74,-40.12,15.29,11.39,1
2086,-755.02,-4.77,6.88,258.88,21.4,1
2087,36.0,-11.48,18.49,347.48,-3.46,1
2088,584.74,39.84,-33.6,17.73,-18.61,1
2089,375.99,6.2,-20.72,188.03,8.16,1
2090,304.07,-7.69,-29.11,56.6,27.75,1
2091,-393.48,34.71,3.21,-76.48,-21.76,1
2092,-509.13,-3.35,-38.58,297.78,19.53,1
2093,126.79,7.1,-21.44,-65.53,13.84,1
2094,-727.28,10.5,-24.59,179.34,6.47,1
2095,-601.87,4.47,-16.17,-170.98,5.47,1
2096,-736.48,39.04,-20.76,-143.77,-4.2,1
2097,486.41,8.9,-4.54,180.34,25.14,1
2098,310.25,15.13,0.07,60.39,27.36,1
2099,217.27,39.21,-25.37,-132.97,-6.31,1
2100,478.43,-11.93,-36.21,204.09,10.12,1
2101,-446.19,-9.9,-2.04,-8.86,17.19,1
2102,-121.66,-5.53,19.24,-17.65,29.45,1
2103,-633.73,5.97,12.57,-105.47,43.91,1
2104,434.51,28.42,-34.71,-55.12,-19.54,1
2105,-721.81,-2.53,-9.03,269.48,1.47,1
2106,510.08,-1.51,14.25,133.69,17.2,1
2107,-674.36,10.03,-20.67,5.97,24.99,1
2108,-691.78,-4.89,-20.26,-29.67,37.22,1
2109,-304.45,-9.52,13.77,102.52,31.04,1
2110,166.52,19.46,1.23,-172.66,31.65,1
2111,-340.79,1.29,0.07,-152.05,34.06,1
2112,-691.56,27.17,-5.34,259.54,-14.25,1
2113,436.44,-7.94,-29.68,17.55,-2.55,1
2114,-120.64,42.04,-11.85,-122.69,36.2,1
2115,263.25,16.05,12.09,-166.39,-10.38,1
2116,-578.11,-14.09,-41.63,-139.96,-8.55,1
2117,-663.0,40.17,-10.64,-155.55,-0.2,1
2118,-431.79,28.11,20.63,2.14,3.22,1
2119,-746.6,33.68,-20.62,-163.47,-8.19,1
2120,-494.14,-11.87,16.7,-73.12,33.05,1
2121,-438.7,44.97,16.35,254.82,19.52,1
2122,-635.51,35.18,-7.67,-19.92,6.43,1
2123,-762.84,42.44,0.08,-118.48,25.63,1
2124,318.73,3.39,-23.22,222.22,5.68,1
2125,-727.84,35.28,10.97,278.89,3.35,1
2126,-503.62,-4.37,-10.34,334.68,0.42,1
2127,-713.31,-0.31,2.83,165.79,20.9,1
2128,-38.11,38.08,-15.54,5.01,5.02,1
2129,-581.49,-8.51,-39.5,340.57,-18.23,1
2130,577.27,5.48,10.37,-39.91,24.68,1
2131,169.29,30.08,2.79,49.97,-6.06,1
2132,-642.17,23.02,21.44,3.91,43.35,1
2133,-365.93,39.66,20.07,-43.82,-10.49,1
2134,-125.85,34.96,20.96,130.67,-21.63,1
2135,-436.29,-7.41,-20.91,73.87,-1.87,1
2136,-523.25,-2.63,-17.75,95.18,-5.15,1
2137,545.5,-13.6,1.23,-86.04,20.24,1
2138,-475.7,20.06,13.2,36.15,11.77,1
2139,-607.31,-13.05,-20.38,37.21,-19.25,1
2140,137.34,35.06,-33.07,258.96,-1.24,1
2141,261.81,43.09,-24.27,-6.71,-14.88,1
2142,-221.17,36.21,-37.77,-22.94,11.98,1
2143,203.1,38.94,5.26,-20.78,0.97,1
2144,-303.16,28.12,21.36,342.54,-2.04,1
2145,375.75,43.98,-39.15,167.38,39.14,1
2146,322.94,-15.29,-23.6,40.0,-13.29,1
2147,-448.97,2.22,-8.63,-83.36,-15.37,1
2148,-606.5,9.24,9.41,286.4,5.88,1
2149,132.24,5.75,-27.78,-166.0,15.27,1
2150,-26.77,7.43,20.4,349.54,30.8,1
2151,195.26,-8.02,-5.85,-50.2,38.56,1
2152,105.84,10.18,-7.01,172.85,-20.04,1
2153,102.58,14.21,-35.78,253.48,6.61,1
2154,-668.33,28.87,10.89,102.68,21.98,1
2155,517.96,-12.46,-5.7,162.25,4.28,1
2156,260.2,25.45,-31.0,-42.03,-8.4,1
2157,568.95,23.65,14.78,207.19,15.2,1
2158,539.87,5.32,14.49,213.3,-19.14,1
2159,-576.38,-9.98,16.63,9.25,41.46,1
2160,-736.26,-17.71,-27.4,225.56,-15.94,1
2161,-422.04,17.16,9.71,-135.99,-9.54,1
2162,306.65,11.28,-28.15,39.41,43.68,1
2163,571.58,-14.76,20.46,-142.03,17.72,1
2164,98.76,45.07,-26.71,285.19,25.26,1
2165,-751.64,2.89,8.17,2.67,45.44,1
2166,-282.19,43.12,24.39,282.94,-18.32,1
2167,51.72,37.26,-33.01,118.33,5.62,1
2168,265.69,15.65,-27.17,330.51,24.92,1
2169,-773.48,-2.07,-26.8,260.6,-14.48,1
2170,164.64,4.99,-14.05,-173.63,-5.48,1
2171,-531.82,-2.56,-18.69,174.51,25.27,1
2172,-3.93,15.67,-38.06,143.95,5.01,1
2173,136.8,33.11,1.43,238.06,4.37,1
2174,-319.28,-14.64,-12.79,20.96,12.11,1
2175,571.91,27.01,17.91,40.15,5.73,1
2176,-547.96,-5.97,25.46,289.39,44.94,1
2177,322.59,27.18,-23.64,250.11,-15.32,1
2178,167.97,34.14,-13.33,-51.02,40.49,1
2179,-591.04,13.87,19.04,352.21,28.48,1
2180,407.48,24.72,-10.86,339.88,-9.29,1
2181,-532.61,-12.14,-6.56,223.25,44.16,1
2182,587.84,-8.55,3.17,283.45,21.61,1
2183,422.48,13.91,-20.81,-100.54,20.95,1
2184,365.37,-11.07,-26.68,287.74,5.01,1
2185,277.7,42.4,20.59,10.49,29.27,1
2186,454.55,-12.58,-6.77,-30.32,-12.97,1
2187,-346.09,33.97,5.0,339.76,43.96,1
2188,37.27,43.4,-13.85,-105.79,17.69,1
2189,-715.22,21.59,-3.55,22.06,-5.26,1
2190,-546.85,-1.85,-8.91,-115.03,38.33,1
2191,507.23,-13.81,21.6,34.05,22.99,1
2192,568.77,8.25,-12.33,332.94,-2.04,1
2193,-664.57,12.93,13.54,102.37,-20.66,1
2194,-775.31,11.33,6.09,322.16,25.41,1
2195,251.37,17.09,-24.24,-91.73,13.75,1
2196,-120.77,44.03,-19.39,204.53,-11.36,1
2197,-701.46,1.46,-35.03,216.05,-15.9,1
2198,-445.18,-12.78,-24.26,188.37,-12.51,1
2199,456.05,33.14,-35.0,321.59,-1.41,1
2200,547.55,44.18,11.2,42.01,34.77,1
2201,520.99,28.09,-12.77,-40.12,43.43,1
2202,118.52,39.37,-34.26,28.35,21.42,1
2203,-190.0,14.76,24.46,-104.65,0.25,1
2204,82.85,45.35,25.83,-128.35,-4.08,1
2205,409.95,32.95,6.33,281.56,33.72,1
2206,-204.06,42.51,24.49,19.02,37.51,1
2207,-425.3,-4.41,12.45,353.58,7.05,1
2208,-524.24,-5.94,19.96,23.25,40.52,1
2209,-567.87,36.23,-21.78,199.52,-15.68,1
2210,-310.42,2.33,-13.6,225.68,40.77,1
2211,-677.52,3.01,-14.06,55.28,13.37,1
2212,13.32,36.76,0.0,-175.01,39.49,1
2213,374.65,41.3,-22.51,78.07,8.85,1
2214,92.55,16.57,-20.84,215.72,39.7,1
2215,272.39,19.18,-32.47,-155.39,42.61,1
2216,-51.02,40.01,-20.36,267.97,9.87,1
2217,-524.08,43.85,-34.87,262.5,16.07,1
2218,-219.72,-1.46,-26.54,-129.22,41.71,1
2219,-571.92,23.55,-23.93,-167.16,-0.58,1
2220,57.29,2.66,-39.71,282.38,-11.94,1
2221,223.41,10.37,-37.64,-20.93,27.83,1
2222,-755.94,45.18,-21.91,81.43,8.75,1
2223,-352.4,-12.44,-33.33,-122.05,-16.5,1
2224,-726.18,3.67,-10.57,117.39,42.49,1
2225,-280.46,-6.34,-19.63,30.93,36.85,1
2226,-289.11,-14.19,14.93,-68.52,-13.65,1
2227,-630.39,16.45,22.82,-59.12,14.71,1
2228,-410.75,36.05,20.57,182.92,-3.37,1
2229,-444.46,-15.03,0.5,97.51,-2.24,1
2230,-33.13,16.18,-23.21,209.34,-11.42,1
2231,-601.6,26.39,3.52,116.9,7.41,1
2232,298.4,42.8,14.71,291.27,11.6,1
2233,273.36,-6.66,-2.9,100.58,45.83,1
2234,-451.11,6.89,-25.56,224.81,37.95,1
2235,-411.77,12.77,-17.06,24.31,-12.63,1
2236,312.11,-1.27,-21.87,152.32,-16.37,1
2237,222.62,39.52,-29.4,-41.12,-21.76,1
2238,343.33,15.87,-29.71,-140.36,30.73,1
2239,-479.78,42.4,-9.03,95.89,-1.78,1
2240,-523.26,15.18,21.26,-173.56,23.62,1
2241,-16.27,0.73,-7.95,254.86,45.02,1
2242,63.7,2.92,-24.01,-135.11,40.99,1
2243,-668.34,13.83,-29.53,-42.25,21.51,1
2244,-3.9,44.7,18.33,117.12,16.05,1
2245,364.49,21.38,-37.53,189.44,42.03,1
2246,59.07,-3.76,-18.8,121.13,38.04,1
2247,-534.2,31.13,21.9,-176.38,36.58,1
2248,-363.15,32.54,4.85,291.75,10.76,1
2249,124.81,33.31,15.36,314.96,-16.33,1
2250,-600.37,45.53,19.29,282.17,43.82,1
2251,570.22,37.71,10.31,-93.87,34.63,1
2252,-538.7,43.74,8.91,355.8,6.25,1
2253,-179.06,-4.77,-7.94,-97.76,-19.78,1
2254,-585.74,45.26,-25.24,162.27,-7.91,1
2255,-635.46,39.96,-34.38,-70.2,-16.47,1
2256,-272.36,16.39,25.17,39.68,25.02,1
2257,180.99,28.68,-15.11,354.63,-7.15,1
2258,426.03,13.8,20.92,11.3,30.84,1
2259,583.2,41.73,12.38,28.85,-14.81,1
2260,-316.06,-3.27,16.6,315.5,37.45,1
2261,-593.14,-3.61,18.98,297.72,-3.43,1
2262,-575.42,16.84,-0.88,-75.28,38.81,1
2263,5.04,-3.75,12.9,200.31,26.01,1
2264,-579.8,-13.66,-22.92,296.47,-14.11,1
2265,-328.6,14.46,18.6,33.22,-14.59,1
2266,323.2,-1.89,-27.48,200.64,35.6,1
2267,-387.01,-2.62,1.86,8.75,21.97,1
2268,-16.42,39.92,12.39,-97.81,-17.38,1
2269,-549.76,36.64,8.94,-150.8,37.21,1
2270,-454.62,13.32,-4.82,331.15,17.84,1
2271,87.58,44.33,-17.47,153.11,-18.12,1
2272,556.3,13.88,12.41,49.4,24.09,1
2273,566.64,9.52,13.51,274.74,-19.3,1
2274,-522.45,27.32,-17.24,-135.36,-11.49,1
2275,-109.39,-6.62,23.6,324.46,15.6,1
2276,-367.19,2.92,23.11,-137.28,21.19,1
2277,-349.43,-0.49,25.73,153.42,-15.3,1
2278,-311.04,-11.31,-25.37,229.8,7.36,1
2279,-199.76,14.06,22.53,249.3,38.78,1
2280,157.14,-14.18,-4.29,-145.85,20.91,1
2281,-394.37,39.35,-22.18,290.63,-11.96,1
2282,-605.07,2.7,-1.98,45.21,-6.28,1
2283,-71.44,27.63,12.15,133.62,-21.67,1
2284,-589.27,15.64,24.52,-159.12,3.77,1
2285,-610.03,-9.75,12.79,197.64,-14.76,1
2286,350.71,42.95,-41.05,37.82,30.7,1
2287,-601.14,-14.39,-42.24,-178.38,26.63,1
2288,-729.98,22.14,-39.7,-0.45,26.89,1
2289,-583.13,21.03,-9.79,257.12,39.08,1
2290,301.49,36.47,2.19,155.63,-4.36,1
2291,-353.65,-0.79,23.0,51.27,15.33,1
2292,-258.18,24.87,12.3,-149.93,-18.48,1
2293,-130.3,39.06,-39.88,321.75,12.87,1
2294,-677.04,33.25,-26.22,-56.78,2.76,1
2295,-418.74,-15.7,-20.59,-55.89,7.85,1
2296,329.77,-10.57,15.33,57.0,39.86,1
2297,27.81,-4.87,14.43,330.45,-12.5,1
2298,-705.25,31.74,-38.42,-109.34,-12.09,1
2299,386.19,-17.11,-27.0,264.99,16.15,1
2300,412.91,35.51,-20.49,118.32,8.22,1
2301,-341.19,42.26,18.53,292.85,-16.94,1
2302,579.81,23.72,-40.91,43.05,36.65,1
2303,267.11,38.4,-29.1,118.44,19.41,1
2304,514.01,-1.7,-41.41,319.57,-14.94,1
2305,-351.29,-11.42,7.07,-3.43,11.06,1
2306,-664.53,-5.33,23.28,-23.17,9.75,1
2307,355.03,28.07,-13.0,129.76,-7.38,1
2308,-481.45,-4.03,-8.26,-133.93,38.34,1
2309,-203.83,-13.29,-13.02,357.67,-10.5,1
2310,335.97,14.03,-20.49,343.29,-17.33,1
2311,-529.45,42.99,-19.29,127.79,-3.1,1
2312,334.1,39.25,18.85,61.23,-21.06,1
2313,-529.64,20.05,-40.73,49.4,-8.18,1
2314,551.93,29.33,7.75,17.87,21.13,1
2315,-433.72,-1.3,-39.28,125.65,40.73,1
2316,379.86,16.69,-38.35,229.18,8.76,1
2317,-256.8,26.73,20.19,148.2,-1.91,1
2318,-521.0,41.2,-34.17,-154.26,4.75,1
2319,-619.34,0.92,1.12,-156.92,4.6,1
2320,286.45,6.2,-12.49,-32.4,5.12,1
2321,-157.37,41.01,-13.97,300.6,35.4,1
2322,-549.81,-16.65,-5.13,-125.92,33.07,1
2323,242.23,36.08,23.72,-116.85,28.24,1
2324,169.54,3.38,-30.04,-125.5,15.61,1
2325,-736.48,22.33,16.63,-40.52,2.41,1
2326,-734.99,13.15,-34.4,88.79,19.46,1
2327,351.16,17.16,-11.01,107.28,-7.55,1
2328,-748.08,38.66,-9.64,292.08,34.44,1
2329,136.68,24.41,-38.24,-141.39,-0.66,1
2330,-486.5,41.84,-6.95,28.55,18.6,1
2331,-547.05,16.73,-29.71,80.25,-16.92,1
2332,306.62,39.72,1.62,260.98,-5.55,1
2333,308.74,10.6,-15.11,-155.04,29.74,1
2334,-572.52,22.29,7.76,277.04,42.53,1
2335,340.6,-6.7,-39.97,-63.51,16.37,1
2336,534.37,-0.88,-37.22,280.0,2.72,1
2337,-657.39,12.82,-30.3,55.41,-16.81,1
2338,-752.04,2.43,-38.99,146.01,-15.02,1
2339,-575.92,42.55,23.58,41.8,41.44,1
2340,-33.32,33.93,-14.69,-27.98,44.5,1
2341,-699.39,36.95,2.93,329.98,-15.01,1
2342,345.34,36.0,-4.52,295.86,-3.72,1
2343,-582.48,26.98,6.06,122.44,45.03,1
2344,-520.3,35.36,5.81,262.69,16.74,1
2345,-328.78,36.41,-17.37,-51.3,-20.62,1
2346,446.2,21.63,-36.66,-114.98,-12.69,1
2347,-45.81,-16.58,23.39,141.34,26.27,1
2348,537.78,-17.45,-41.16,-151.96,36.28,1
2349,265.41,8.08,-10.74,-109.75,31.24,1
2350,211.47,20.75,-22.29,238.36,29.24,1
2351,563.7,-12.58,0.44,87.63,-15.15,1
2352,-491.53,3.12,4.95,324.63,-7.78,1
2353,481.15,-6.82,-38.73,290.39,33.47,1
2354,-321.06,-11.76,18.56,-72.38,-17.53,1
